ns
时候,1.0
事情,0.8256487182991418
有点,0.4644908790327359
父亲,0.3468109491764636
忠雄,0.34139314183302427
母亲,0.332341815287145
押谷,0.3069008070301445
照片,0.287625199351624
样子,0.2820603410034901
关系,0.27448942819555017
地方,0.26763171034573996
百合,0.26157266819746106
电话,0.2351953441620201
房间,0.2331587376935271
名字,0.20478559686138428
感觉,0.2022898608018543
绵部,0.20196417278808995
先生,0.2018524664908913
女人,0.19516852701956805
道子,0.19388639978114502
n
时候,1.0
事情,0.842355742033106
有点,0.4814186052793081
忠雄,0.3499819374222267
母亲,0.3448017707238729
父亲,0.32687756834692866
押谷,0.3242006463604208
关系,0.2907553759396561
样子,0.28135251192980687
照片,0.2782453230909735
地方,0.27741488462130554
百合,0.27290609452648856
房间,0.2474408320649752
电话,0.2382671479609564
名字,0.21297003243033044
绵部,0.2127212488997555
先生,0.2126891536338927
感觉,0.20805645091269492
道子,0.2047827726045448
女人,0.1940100788699197
v & vn & vd
加贺,1.0
没有,0.9264548391443199
知道,0.48375593573227904
可能,0.4490039171442738
好像,0.4287116656505311
应该,0.40526921959361184
开始,0.38048178803464466
觉得,0.26743466876384336
搜查,0.2572167338333626
工作,0.23930857060752436
不会,0.22888862888809117
警察,0.21579713682569018
不能,0.20977578292854762
起来,0.20270321413416587
了下,0.19371714418960373
看到,0.15701562802870422
发现,0.143494398374419
有没有,0.13420852279901718
回答,0.1332455150856681
打算,0.1312039821407228
a
不好意思,1.0
恭喜,0.9275926257389079
清楚,0.6759887824399574
不久,0.6707787901876681
辛苦,0.613062085373536
一般,0.6072306037148394
适度,0.5133417109573205
沉默,0.4781362756699498
具体,0.47465759501118676
稳重,0.4138865018023602
响亮,0.4138865018023602
精悍,0.4138865018023602
鲜明,0.4138865018023602
恶臭,0.4138865018023602
谦逊,0.4138865018023602
正好,0.4138865018023602
尖锐,0.4138865018023602
狭窄,0.4138865018023602
诚实,0.4138865018023602
苍郁,0.4138865018023602
nt
时候,1.0
事情,0.8220978156982716
有点,0.44560289020295524
现在,0.36810964402039587
母亲,0.3493387289433772
父亲,0.32983873107948214
押谷,0.32900536909879724
忠雄,0.3284457479872883
关系,0.29178547885958417
地方,0.28258156013337626
样子,0.27104984124807036
照片,0.26889373687527307
百合,0.2552841862010326
电话,0.23987664407466583
房间,0.23184634846487293
先生,0.2176551419206396
道子,0.20723541767213124
名字,0.1992037577219855
感觉,0.1976703739631455
绵部,0.19105505364547928
nr
这个,1.0
时候,0.9987057031248804
事情,0.9565260896346381
那个,0.9158555775212417
什么,0.8215256175376947
自己,0.5195051252309364
有点,0.39331501633431015
地方,0.3389797054403418
一样,0.3225367661553822
这样,0.3176240531960655
母亲,0.31721628633078913
忠雄,0.30491185490545625
父亲,0.2975442483536838
这种,0.29671011350844523
他们,0.2842630431433453
关系,0.2784109115962151
押谷,0.27352967668529565
我们,0.257422602700202
照片,0.2512464883604845
样子,0.24558442522001703
t
现在,1.0
晚上,0.7966591626854284
明治,0.7155882579569749
正在,0.6928517621385976
前一天,0.66287674620628
今天,0.5304985347732686
昨天,0.5019981246460654
傍晚,0.47077474813768866
上个月,0.4548621904012027
八年,0.43801435295156393
七月,0.43475915764308953
刚才,0.3702006900113352
明天,0.36776394173512245
过来,0.3368541321410676
五年,0.3351951515102119
五月,0.3351951515102119
昨夜,0.3351951515102119
九月,0.33278356066940584
三日,0.33278356066940584
午后,0.33278356066940584
