0.535754,0.464246,0.284921,1
0.458396,0.541604,0.16793,1
0.386299,0.613701,0.141558,0
0.199399,0.800601,0.556891,0
0.583027,0.416973,0.0733932,2
0.732953,0.267047,0.406561,2
0.28767,0.71233,0.360733,0
0.585926,0.414074,0.0798358,2
0.832518,0.167482,0.627817,2
0.925694,0.0743057,0.834876,2
0.0240605,0.97594,0.946532,0
0.905126,0.0948738,0.789169,2
0.0978696,0.90213,0.782512,0
0.0341463,0.965854,0.924119,0
0.0453449,0.954655,0.899234,0
0.00966904,0.990331,0.978513,0
0.103843,0.896157,0.769237,0
0.492775,0.507225,0.855505,1
0.433575,0.566425,0.036499,0
0.355433,0.644567,0.210148,0
0.136072,0.863928,0.697618,0
0.483336,0.516664,0.666728,1
0.619694,0.380306,0.154876,2
0.0451106,0.954889,0.899754,0
0.0714412,0.928559,0.841242,0
0.300031,0.699969,0.333265,0
0.168097,0.831903,0.626451,0
0.24577,0.75423,0.453845,0
0.0966756,0.903324,0.785165,0
0.311423,0.688577,0.307949,0
0.315224,0.684776,0.299501,0
0.139684,0.860316,0.689592,0
0.00774643,0.992254,0.982786,0
0.709974,0.290026,0.355498,2
0.420439,0.579561,0.0656908,0
0.213173,0.786827,0.526282,0
0.158265,0.841735,0.6483,0
0.511027,0.488973,0.779453,1
0.031502,0.968498,0.929995,0
0.738135,0.261865,0.418078,2
0.0807378,0.919262,0.820583,0
0.452535,0.547465,0.0507092,1
0.35008,0.64992,0.222044,0
0.714947,0.285053,0.366549,2
0.1855,0.814499,0.587777,0
0.913657,0.0863428,0.808127,2
0.22011,0.77989,0.510866,0
0.730233,0.269767,0.400518,2
0.751925,0.248075,0.448722,2
0.448562,0.551437,0.00319441,0
0.467724,0.532276,0.354478,1
0.54262,0.45738,0.147603,1
0.701418,0.298582,0.336484,2
0.240008,0.759992,0.466648,0
0.148605,0.851395,0.669766,0
0.492579,0.507421,0.851588,1
0.586824,0.413176,0.0818315,2
0.726855,0.273145,0.393011,2
0.434589,0.565411,0.0342459,0
0.329657,0.670343,0.26743,0
0.712845,0.287155,0.361878,2
0.349997,0.650003,0.222229,0
0.297504,0.702496,0.33888,0
0.115692,0.884308,0.742907,0
0.326262,0.673738,0.274974,0
0.0302358,0.969764,0.932809,0
0.274202,0.725798,0.390661,0
0.32607,0.67393,0.275399,0
0.105112,0.894888,0.766417,0
0.443335,0.556665,0.0148108,0
0.116712,0.883288,0.74064,0
0.0723363,0.927664,0.839253,0
0.390245,0.609755,0.132789,0
0.566846,0.433154,0.0374348,2
0.0274676,0.972532,0.938961,0
0.21877,0.78123,0.513845,0
0.405571,0.594429,0.0987306,0
0.0520125,0.947988,0.884417,0
0.389624,0.610376,0.134169,0
0.71585,0.28415,0.368556,2
0.866911,0.133089,0.704247,2
0.117381,0.882619,0.739154,0
0.927049,0.0729511,0.837887,2
0.348643,0.651357,0.225237,0
0.0596385,0.940362,0.86747,0
0.186877,0.813123,0.584718,0
0.299711,0.700289,0.333976,0
0.447447,0.552553,0.00567423,0
0.16734,0.83266,0.628134,0
0.706688,0.293312,0.348196,2
0.134988,0.865012,0.700027,0
0.693705,0.306295,0.319345,2
0.515817,0.484183,0.683657,1
0.184083,0.815917,0.590927,0
0.540709,0.459291,0.185819,1
0.570763,0.429237,0.0461409,2
0.581502,0.418498,0.0700053,2
0.213294,0.786706,0.526013,0
0.22791,0.77209,0.493534,0
0.0675268,0.932473,0.84994,0
0.619887,0.380113,0.155305,2
