0.61516,0.38484,0.1448,2
0.61516,0.38484,0.1448,2
0.61516,0.38484,0.1448,2
0.307289,0.692711,0.317136,0
0.578396,0.421604,0.0631024,2
0.620394,0.379606,0.15643,2
0.560441,0.439559,0.0232025,2
0.34217,0.65783,0.239623,0
0.564948,0.435052,0.0332167,2
0.556522,0.443478,0.014494,2
0.622786,0.377214,0.161747,2
0.622786,0.377214,0.161747,2
0.665182,0.334818,0.255959,2
0.665182,0.334818,0.255959,2
0.665182,0.334818,0.255959,2
0.665182,0.334818,0.255959,2
0.539003,0.460997,0.219935,1
0.539003,0.460997,0.219935,1
0.855079,0.144921,0.677954,2
0.479391,0.520609,0.587814,1
0.188485,0.811515,0.581145,0
0.570723,0.429277,0.0460513,2
0.0541458,0.945854,0.879676,0
0.477703,0.522297,0.554055,1
0.944501,0.0554995,0.876668,2
0.534,0.466,0.320004,1
0.703786,0.296214,0.341747,2
0.705819,0.294181,0.346264,2
0.509655,0.490345,0.806902,1
0.58557,0.41443,0.0790442,2
0.329599,0.670401,0.267558,0
0.867849,0.13215,0.706332,2
0.555627,0.444373,0.0125049,2
0.313461,0.686539,0.303421,0
0.718538,0.281462,0.374529,2
0.817963,0.182037,0.595473,2
0.350755,0.649245,0.220544,0
0.450026,0.549975,0.000511408,1
0.315035,0.684965,0.299922,0
0.232962,0.767038,0.482307,0
0.640017,0.359983,0.200038,2
0.192696,0.807303,0.571786,0
0.508344,0.491656,0.833123,1
0.412825,0.587175,0.0826103,0
0.890108,0.109892,0.755795,2
0.402783,0.597217,0.104926,0
0.963991,0.0360094,0.919979,2
0.181518,0.818482,0.596628,0
0.420488,0.579512,0.0655822,0
0.566606,0.433394,0.0369018,2
0.213821,0.786179,0.524841,0
0.818781,0.181219,0.597292,2
0.290352,0.709648,0.354774,0
0.430036,0.569964,0.044364,0
0.351306,0.648694,0.21932,0
0.609005,0.390995,0.131123,2
0.0757003,0.9243,0.831777,0
0.354833,0.645167,0.211481,0
0.434979,0.565021,0.0333806,0
0.71926,0.28074,0.376132,2
0.693,0.307,0.317778,2
0.420197,0.579803,0.0662291,0
0.463555,0.536445,0.271105,1
0.485332,0.514668,0.706641,1
0.562456,0.437544,0.0276793,2
0.860884,0.139116,0.690853,2
0.165693,0.834307,0.631793,0
0.969838,0.0301616,0.932974,2
0.992077,0.00792259,0.982394,2
0.885768,0.114232,0.746151,2
0.23284,0.76716,0.482578,0
0.546261,0.453739,0.0747812,1
0.474242,0.525758,0.484832,1
0.906455,0.093545,0.792122,2
0.503613,0.496387,0.927733,1
0.804492,0.195508,0.565538,2
0.918314,0.081686,0.818475,2
0.752219,0.247781,0.449376,2
0.0946579,0.905342,0.789649,0
0.410198,0.589802,0.0884479,0
0.821134,0.178866,0.602521,2
0.64988,0.35012,0.221955,2
0.501734,0.498266,0.965327,1
0.713004,0.286996,0.362231,2
0.506063,0.493937,0.878734,1
0.655118,0.344882,0.233596,2
0.398582,0.601418,0.114261,0
0.856533,0.143467,0.681185,2
0.386647,0.613353,0.140784,0
0.428027,0.571973,0.0488284,0
0.365476,0.634524,0.187831,0
0.337473,0.662527,0.250059,0
0.538688,0.461312,0.226239,1
0.478176,0.521823,0.563529,1
0.538787,0.461213,0.224265,1
0.0769662,0.923034,0.828964,0
0.592141,0.407859,0.0936471,2
0.146172,0.853828,0.675174,0
0.240751,0.759249,0.464997,0
0.338291,0.661709,0.248241,0
0.658517,0.341483,0.24115,2
0.791105,0.208895,0.53579,2
0.313705,0.686295,0.302877,0
0.810321,0.189679,0.578491,2
0.625029,0.374971,0.166731,2
0.366343,0.633658,0.185906,0
0.615641,0.384359,0.145868,2
0.781589,0.218411,0.514643,2
0.596824,0.403176,0.104052,2
0.850782,0.149218,0.668405,2
0.449324,0.550676,0.0015023,0
0.546666,0.453334,0.0666749,1
0.913422,0.0865782,0.807604,2
0.516525,0.483475,0.669508,1
0.204652,0.795348,0.545217,0
0.00655213,0.993448,0.98544,0
0.268025,0.731975,0.404389,0
0.424062,0.575938,0.057639,0
0.574425,0.425575,0.054278,2
0.578119,0.421881,0.0624873,2
0.35187,0.64813,0.218067,0
0.635912,0.364087,0.190917,2
0.528395,0.471605,0.432092,1
0.0892617,0.910738,0.801641,0
0.0819407,0.918059,0.81791,0
0.711695,0.288305,0.359321,2
0.457201,0.542799,0.144018,1
0.75305,0.24695,0.451221,2
0.170896,0.829104,0.62023,0
0.583676,0.416324,0.0748356,2
0.361909,0.638091,0.195757,0
0.305217,0.694783,0.321741,0
0.486916,0.513084,0.738314,1
0.239649,0.760351,0.467446,0
0.121463,0.878537,0.730083,0
0.314742,0.685258,0.300573,0
0.336244,0.663756,0.252791,0
0.144736,0.855264,0.678365,0
0.516662,0.483338,0.666765,1
0.055317,0.944683,0.877073,0
0.471774,0.528226,0.435475,1
0.55672,0.44328,0.0149326,2
0.613574,0.386426,0.141275,2
0.560788,0.439212,0.0239735,2
0.547979,0.452021,0.0404239,1
0.0629765,0.937023,0.860052,0
0.247723,0.752277,0.449504,0
0.279356,0.720644,0.37921,0
0.19377,0.80623,0.569401,0
0.90427,0.0957304,0.787266,2
0.47784,0.52216,0.556809,1
0.281045,0.718955,0.375456,0
0.0500747,0.949925,0.888723,0
0.41386,0.58614,0.080312,0
0.393182,0.606818,0.126263,0
0.648206,0.351794,0.218236,2
0.580118,0.419882,0.0669299,2
0.565065,0.434935,0.0334782,2
0.647504,0.352496,0.216677,2
0.632943,0.367057,0.184317,2
0.198268,0.801732,0.559404,0
0.215748,0.784252,0.52056,0
0.59111,0.40889,0.0913563,2
0.728749,0.271251,0.39722,2
0.375184,0.624817,0.166259,0
0.561964,0.438036,0.0265872,2
0.534158,0.465842,0.316847,1
0.314495,0.685505,0.301122,0
0.274209,0.725792,0.390648,0
0.636029,0.363971,0.191176,2
0.591448,0.408552,0.0921065,2
0.113548,0.886452,0.747671,0
0.365064,0.634936,0.188746,0
0.264262,0.735738,0.41275,0
0.429007,0.570993,0.04665,0
0.523347,0.476653,0.533059,1
0.354033,0.645966,0.213259,0
0.280509,0.719491,0.376646,0
0.608441,0.391559,0.129869,2
0.344819,0.655181,0.233735,0
0.599687,0.400313,0.110414,2
0.487852,0.512148,0.757044,1
0.244376,0.755625,0.456943,0
0.448496,0.551504,0.0033425,0
0.353402,0.646598,0.214663,0
0.395575,0.604425,0.120944,0
0.650545,0.349455,0.223433,2
0.0331606,0.966839,0.92631,0
0.718449,0.281551,0.374331,2
0.552926,0.447074,0.006503,2
0.322669,0.677331,0.282957,0
0.402363,0.597637,0.105861,0
0.256345,0.743655,0.430344,0
0.161104,0.838896,0.641992,0
0.321521,0.678479,0.285508,0
0.423137,0.576863,0.0596966,0
0.169949,0.830051,0.622336,0
0.0790396,0.92096,0.824356,0
0.514425,0.485575,0.711502,1
0.714923,0.285077,0.366496,2
0.302268,0.697732,0.328294,0
0.315313,0.684687,0.299304,0
0.449722,0.550278,0.000617637,0
0.43959,0.56041,0.023134,0
0.576149,0.423851,0.0581083,2
0.609809,0.390191,0.132908,2
0.442767,0.557233,0.0160729,0
0.907101,0.092899,0.793558,2
0.0676941,0.932306,0.849569,0
0.761135,0.238865,0.469189,2
0.438079,0.561921,0.0264917,0
0.543584,0.456416,0.12832,1
0.542391,0.457609,0.152171,1
0.41924,0.58076,0.0683558,0
0.354986,0.645014,0.211142,0
0.279966,0.720034,0.377854,0
0.299773,0.700227,0.333837,0
0.176226,0.823774,0.608386,0
0.517481,0.482519,0.650379,1
0.210871,0.789128,0.531397,0
0.426307,0.573693,0.0526501,0
0.823793,0.176207,0.608428,2
0.442464,0.557536,0.0167469,0
0.328219,0.671781,0.270624,0
0.192446,0.807554,0.572342,0
0.227683,0.772317,0.494037,0
0.252612,0.747388,0.438639,0
0.262251,0.737749,0.41722,0
0.528618,0.471382,0.427644,1
0.36149,0.63851,0.196689,0
0.460017,0.539983,0.200343,1
0.200406,0.799594,0.554654,0
0.294873,0.705127,0.344727,0
0.0589984,0.941002,0.868893,0
0.0829266,0.917073,0.815719,0
0.362782,0.637218,0.193817,0
0.482387,0.517613,0.647741,1
0.20746,0.79254,0.538977,0
0.356273,0.643727,0.208282,0
0.199034,0.800966,0.557703,0
0.53788,0.46212,0.242401,1
0.361587,0.638413,0.196474,0
0.480702,0.519297,0.61405,1
0.427444,0.572556,0.0501238,0
0.257051,0.742949,0.428776,0
0.295387,0.704613,0.343584,0
0.18615,0.81385,0.586334,0
0.435158,0.564842,0.032983,0
0.305807,0.694193,0.32043,0
0.339892,0.660108,0.244684,0
0.362438,0.637562,0.194582,0
0.44582,0.55418,0.00928985,0
0.143294,0.856706,0.681569,0
0.321368,0.678632,0.28585,0
0.528325,0.471675,0.433504,1
0.0298572,0.970143,0.933651,0
0.134732,0.865268,0.700596,0
0.25255,0.74745,0.438778,0
0.784244,0.215756,0.520541,2
0.462316,0.537684,0.246313,1
0.601303,0.398697,0.114007,2
0.408832,0.591168,0.0914839,0
0.543595,0.456405,0.128093,1
0.548688,0.451312,0.0262487,1
0.193403,0.806597,0.570216,0
0.227962,0.772038,0.493417,0
0.14053,0.85947,0.687711,0
0.318098,0.681902,0.293116,0
0.405048,0.594952,0.0998935,0
0.69839,0.30161,0.329755,2
0.647643,0.352357,0.216985,2
0.643742,0.356258,0.208317,2
0.204029,0.795971,0.546602,0
0.370518,0.629482,0.176628,0
0.261147,0.738853,0.419674,0
0.246499,0.753501,0.452224,0
0.612116,0.387884,0.138035,2
0.350648,0.649352,0.220781,0
0.0326213,0.967379,0.927508,0
0.303884,0.696116,0.324702,0
0.194561,0.805439,0.567641,0
0.210479,0.789521,0.532268,0
0.687498,0.312502,0.30555,2
0.317126,0.682874,0.295276,0
0.619874,0.380126,0.155275,2
0.310037,0.689963,0.311028,0
0.421352,0.578648,0.0636631,0
0.429487,0.570513,0.0455842,0
0.406744,0.593256,0.0961248,0
0.624221,0.375779,0.164935,2
0.542675,0.457325,0.146494,1
0.445309,0.554691,0.0104237,0
0.475811,0.524189,0.516225,1
0.607618,0.392382,0.128041,2
0.608398,0.391602,0.129774,2
0.433254,0.566746,0.037214,0
0.314736,0.685264,0.300587,0
0.746566,0.253434,0.436813,2
0.575237,0.424763,0.0560821,2
0.13003,0.86997,0.711044,0
0.364646,0.635354,0.189675,0
0.36324,0.63676,0.192799,0
0.166239,0.833761,0.63058,0
0.407721,0.592279,0.0939537,0
0.461099,0.538901,0.221986,1
0.264514,0.735486,0.412191,0
0.504899,0.495101,0.902018,1
0.487778,0.512222,0.755569,1
0.658184,0.341816,0.240408,2
0.467212,0.532788,0.344236,1
0.655614,0.344386,0.234698,2
0.83572,0.16428,0.634934,2
0.546874,0.453126,0.0625205,1
0.355408,0.644592,0.210205,0
0.724418,0.275582,0.387596,2
0.374582,0.625418,0.167595,0
0.934033,0.0659674,0.853406,2
0.236834,0.763166,0.473702,0
0.46458,0.53542,0.291594,1
0.781293,0.218707,0.513984,2
0.802544,0.197456,0.561208,2
0.678595,0.321405,0.285767,2
0.693859,0.306141,0.319687,2
0.326732,0.673268,0.27393,0
0.688043,0.311957,0.306763,2
0.657439,0.342561,0.238752,2
0.833975,0.166025,0.631055,2
0.890892,0.109109,0.757537,2
0.339992,0.660008,0.244463,0
0.414824,0.585176,0.0781688,0
0.7286,0.2714,0.396889,2
0.172804,0.827196,0.615991,0
0.45161,0.54839,0.0321931,1
0.469791,0.530209,0.395813,1
0.42721,0.57279,0.0506443,0
0.731776,0.268224,0.403946,2
0.750327,0.249673,0.445172,2
0.898853,0.101147,0.77523,2
0.419064,0.580936,0.0687463,0
0.946719,0.053281,0.881598,2
0.841474,0.158526,0.647721,2
0.462571,0.537429,0.251419,1
0.56997,0.43003,0.0443771,2
0.503437,0.496563,0.931256,1
0.230668,0.769332,0.487404,0
0.45396,0.54604,0.0791961,1
0.726028,0.273972,0.391172,2
0.375159,0.624841,0.166313,0
0.637144,0.362856,0.193653,2
0.760929,0.239071,0.468731,2
0.61834,0.38166,0.151867,2
0.37435,0.62565,0.168112,0
0.813538,0.186462,0.585639,2
0.613447,0.386553,0.140993,2
0.487496,0.512504,0.749912,1
0.388334,0.611666,0.137036,0
0.310536,0.689464,0.30992,0
0.628569,0.371431,0.174598,2
0.233407,0.766593,0.481318,0
0.300602,0.699398,0.331996,0
0.229133,0.770867,0.490816,0
0.17122,0.82878,0.619511,0
0.426819,0.573181,0.0515126,0
0.24011,0.75989,0.466423,0
0.257584,0.742416,0.427591,0
0.653895,0.346105,0.230877,2
0.395529,0.604471,0.121047,0
0.374187,0.625813,0.168473,0
0.140502,0.859498,0.687774,0
0.626086,0.373914,0.169079,2
0.12125,0.87875,0.730555,0
0.469984,0.530016,0.399679,1
0.215762,0.784238,0.520529,0
0.307487,0.692513,0.316695,0
0.307389,0.692611,0.316914,0
0.509364,0.490636,0.812713,1
0.3256,0.6744,0.276445,0
0.238652,0.761348,0.469663,0
0.457371,0.542629,0.147425,1
0.222656,0.777344,0.505209,0
0.309219,0.690781,0.312848,0
0.27908,0.72092,0.379823,0
0.35265,0.64735,0.216333,0
0.652005,0.347995,0.226677,2
0.386459,0.613541,0.141202,0
0.66075,0.339251,0.24611,2
0.817239,0.182761,0.593865,2
0.0647793,0.935221,0.856046,0
0.432245,0.567755,0.0394544,0
0.459463,0.540537,0.189252,1
0.587373,0.412627,0.0830513,2
0.634522,0.365478,0.187828,2
0.770953,0.229047,0.491006,2
0.447379,0.552621,0.00582483,0
0.38565,0.61435,0.143,0
0.41234,0.58766,0.0836881,0
0.138632,0.861368,0.69193,0
0.435316,0.564685,0.0326324,0
0.454297,0.545703,0.0859403,1
0.543943,0.456057,0.121146,1
0.365721,0.634279,0.187286,0
0.392289,0.607711,0.128246,0
0.473705,0.526295,0.474104,1
0.480249,0.519751,0.604984,1
0.397481,0.602519,0.116708,0
0.343911,0.656089,0.235754,0
0.390414,0.609586,0.132414,0
0.0219823,0.978018,0.951151,0
0.554984,0.445016,0.0110763,2
0.417331,0.582669,0.0725979,0
0.384843,0.615157,0.144793,0
0.152795,0.847205,0.660455,0
0.571088,0.428912,0.0468626,2
0.507778,0.492222,0.844433,1
0.381647,0.618353,0.151895,0
0.426103,0.573897,0.0531054,0
0.505119,0.494881,0.897619,1
0.418931,0.581069,0.0690432,0
0.367249,0.632751,0.183891,0
0.178851,0.821149,0.602553,0
0.555074,0.444926,0.0112761,2
0.15826,0.84174,0.64831,0
0.357877,0.642123,0.204718,0
0.195744,0.804256,0.565014,0
0.453221,0.546779,0.0644177,1
0.464051,0.535949,0.281016,1
0.245129,0.754872,0.45527,0
0.556442,0.443558,0.0143149,2
0.414878,0.585122,0.0780486,0
0.556243,0.443757,0.013874,2
0.551723,0.448277,0.00382861,2
0.33155,0.66845,0.263222,0
0.546544,0.453456,0.0691116,1
0.23182,0.76818,0.484845,0
0.528298,0.471702,0.434031,1
0.366755,0.633245,0.184989,0
0.798711,0.201289,0.552692,2
0.654771,0.345229,0.232825,2
0.360464,0.639536,0.198969,0
0.184447,0.815553,0.590117,0
0.263228,0.736772,0.41505,0
0.0720322,0.927968,0.839928,0
0.421036,0.578964,0.0643649,0
0.447786,0.552214,0.00491937,0
0.565773,0.434227,0.0350522,2
0.534669,0.465332,0.30663,1
0.397634,0.602366,0.116368,0
0.237117,0.762883,0.473074,0
0.209245,0.790755,0.535011,0
0.307934,0.692066,0.315701,0
0.316415,0.683585,0.296855,0
0.137724,0.862276,0.693948,0
0.5777,0.4223,0.0615558,2
0.492761,0.507239,0.855226,1
0.119114,0.880886,0.735303,0
0.90038,0.0996198,0.778623,2
0.0510303,0.94897,0.886599,0
0.438619,0.561381,0.025291,0
0.511498,0.488502,0.770033,1
0.393984,0.606016,0.12448,0
0.510725,0.489275,0.785492,1
0.189673,0.810327,0.578505,0
0.776533,0.223467,0.503407,2
0.783853,0.216147,0.519673,2
0.332812,0.667188,0.260418,0
0.698185,0.301815,0.329301,2
0.480513,0.519487,0.610267,1
0.493047,0.506953,0.860946,1
0.493047,0.506953,0.860946,1
0.493047,0.506953,0.860946,1
0.537999,0.462001,0.240011,1
0.537999,0.462001,0.240011,1
0.393949,0.606051,0.124557,0
0.242417,0.757583,0.461295,0
0.525086,0.474914,0.498285,1
0.393895,0.606105,0.124678,0
0.56116,0.43884,0.0248004,2
0.339823,0.660177,0.244838,0
0.718115,0.281885,0.37359,2
0.358237,0.641763,0.203918,0
0.379986,0.620014,0.155587,0
0.222629,0.777371,0.505268,0
0.617782,0.382218,0.150628,2
0.748869,0.251131,0.441931,2
0.591767,0.408233,0.0928156,2
0.416629,0.583371,0.0741586,0
0.592897,0.407103,0.0953261,2
0.893987,0.106014,0.764414,2
0.512046,0.487954,0.759083,1
0.115787,0.884213,0.742695,0
0.577211,0.422789,0.0604697,2
0.183191,0.816809,0.592909,0
0.183591,0.816409,0.59202,0
0.235008,0.764992,0.47776,0
0.158959,0.841041,0.646758,0
0.080525,0.919475,0.821056,0
0.555293,0.444707,0.0117612,2
0.519614,0.480386,0.607722,1
0.406938,0.593062,0.0956938,0
0.547303,0.452697,0.0539338,1
0.249986,0.750014,0.444475,0
0.529667,0.470333,0.40666,1
0.264778,0.735222,0.411605,0
0.117802,0.882198,0.738218,0
0.333064,0.666936,0.259859,0
0.423645,0.576355,0.0585671,0
0.123067,0.876933,0.726518,0
0.453862,0.546138,0.0772452,1
0.294374,0.705626,0.345835,0
0.44863,0.55137,0.00304341,0
0.0371753,0.962825,0.917388,0
