"(0, 0.93827111)","(1, 0.51341558)","(2, 0.96095943)","(3, 0.88037097)","(4, 0.88337111)","(5, 0.98780376)","(6, 0.96437538)","(7, 0.96086192)","(8, 0.95233822)","(9, 0.96051359)","(10, 0.97337914)","(11, 0.5246762)","(12, 0.94292319)","(13, 0.97137725)","(14, 0.91035366)","(15, 0.96452463)","(16, 0.97296983)","(17, 0.96482754)","(18, 0.88615984)","(19, 0.74137813)","(20, 0.97086966)","(21, 0.93102294)","(22, 0.96279073)","(23, 0.98253787)","(24, 0.9626298)","(25, 0.93432069)","(26, 0.91483533)","(27, 0.92287868)","(28, 0.97046113)","(29, 0.98638272)","(30, 0.98046583)","(31, 0.97617424)","(32, 0.57248175)","(33, 0.9677906)","(34, 0.54171151)","(35, 0.40994462)","(36, 0.41221899)","(37, 0.42503688)","(38, 0.41838729)","(39, 0.98573518)","(40, 0.55796087)","(41, 0.98355907)","(42, 0.51174158)","(43, 0.52018368)","(44, 0.41710091)","(45, 0.44770774)","(46, 0.42053306)","(47, 0.6430341)","(48, 0.48907408)","(49, 0.90780485)","(50, 0.97906411)","(51, 0.34060177)","(52, 0.95371878)","(53, 0.98767579)","(54, 0.95139527)","(55, 0.94838691)","(56, 0.95876884)","(57, 0.96305323)","(58, 0.96025765)","(59, 0.94272071)","(60, 0.97567666)","(61, 0.94550627)","(62, 0.9617393)","(63, 0.99558568)","(64, 0.88560653)","(65, 0.45712984)","(66, 0.95543635)","(67, 0.91686004)","(68, 0.50708938)","(69, 0.96275568)","(70, 0.85894048)","(71, 0.90676355)","(72, 0.42201802)","(73, 0.40809435)","(74, 0.45388326)","(75, 0.4257277)","(76, 0.41329607)","(77, 0.41678163)","(78, 0.76014948)","(79, 0.76350856)","(80, 0.53217858)","(81, 0.96850896)","(82, 0.34064937)","(83, 0.74138206)","(84, 0.94791293)","(85, 0.51259512)","(86, 0.95514238)","(87, 0.41340142)","(88, 0.42434227)","(89, 0.40669879)","(90, 0.42250749)","(91, 0.47542161)","(92, 0.40945148)","(93, 0.42310125)","(94, 0.44428697)","(95, 0.93017685)","(96, 0.9868834)","(97, 0.52301061)","(98, 0.96966088)","(99, 0.86095643)","(100, 0.99470061)","(101, 0.48967987)","(102, 0.99642599)","(103, 0.81453311)"
"(0, 0.8146866)","(1, 0.6845904)","(2, 0.99965066)","(3, 0.95566154)","(4, 0.96480459)","(5, 0.98642844)","(6, 0.86711413)","(7, 0.96440387)","(8, 0.99444181)","(9, 0.99484873)","(10, 0.88749349)","(11, 0.69603544)","(12, 0.99169457)","(13, 0.97651887)","(14, 0.97797227)","(15, 0.87355411)","(16, 0.9978537)","(17, 0.99664921)","(18, 0.96778584)","(19, 0.54374325)","(20, 0.97206342)","(21, 0.9933455)","(22, 0.99840409)","(23, 0.99542665)","(24, 0.98787999)","(25, 0.98290968)","(26, 0.98806906)","(27, 0.7966339)","(28, 0.99864531)","(29, 0.99338275)","(30, 0.97980797)","(31, 0.89703333)","(32, 0.73406416)","(33, 0.9999153)","(34, 0.7088722)","(35, 0.46206844)","(36, 0.46477818)","(37, 0.47581327)","(38, 0.47029063)","(39, 0.9845798)","(40, 0.72293907)","(41, 0.94366193)","(42, 0.68353736)","(43, 0.69074279)","(44, 0.47084638)","(45, 0.50733823)","(46, 0.47247881)","(47, 0.62444949)","(48, 0.53617531)","(49, 0.97381353)","(50, 0.99812901)","(51, 0.42253849)","(52, 0.85502815)","(53, 0.99175894)","(54, 0.99708354)","(55, 0.99839956)","(56, 0.98519617)","(57, 0.9991073)","(58, 0.86770189)","(59, 0.99394906)","(60, 0.98429871)","(61, 0.99705815)","(62, 0.97244477)","(63, 0.96817023)","(64, 0.90365595)","(65, 0.52438653)","(66, 0.98128378)","(67, 0.98122674)","(68, 0.68008643)","(69, 0.99991256)","(70, 0.92551541)","(71, 0.97935963)","(72, 0.48514155)","(73, 0.46917811)","(74, 0.50576597)","(75, 0.49051017)","(76, 0.47031561)","(77, 0.4718923)","(78, 0.87951535)","(79, 0.87814224)","(80, 0.7017101)","(81, 0.99907947)","(82, 0.42257923)","(83, 0.54373962)","(84, 0.91648459)","(85, 0.68421495)","(86, 0.9848516)","(87, 0.46858209)","(88, 0.48335809)","(89, 0.46400592)","(90, 0.48028398)","(91, 0.53774428)","(92, 0.46747589)","(93, 0.47651526)","(94, 0.49658233)","(95, 0.96432924)","(96, 0.9628101)","(97, 0.69338894)","(98, 0.95679343)","(99, 0.93618357)","(100, 0.98450285)","(101, 0.57907671)","(102, 0.97347796)","(103, 0.90691942)"
"(0, 0.83121711)","(1, 0.65496796)","(2, 0.99787092)","(3, 0.9437747)","(4, 0.95364469)","(5, 0.98766702)","(6, 0.8788054)","(7, 0.96129823)","(8, 0.99027014)","(9, 0.99160886)","(10, 0.89769113)","(11, 0.66683382)","(12, 0.98633635)","(13, 0.97459483)","(14, 0.9691155)","(15, 0.88350081)","(16, 0.99695837)","(17, 0.99422431)","(18, 0.95701385)","(19, 0.56501156)","(20, 0.97024804)","(21, 0.98808169)","(22, 0.99896389)","(23, 0.99613214)","(24, 0.99198925)","(25, 0.97607279)","(26, 0.98152143)","(27, 0.81061876)","(28, 0.99755841)","(29, 0.99482083)","(30, 0.97947598)","(31, 0.90606195)","(32, 0.70639867)","(33, 0.99934256)","(34, 0.68017215)","(35, 0.47933409)","(36, 0.48196056)","(37, 0.49312684)","(38, 0.48750809)","(39, 0.98529398)","(40, 0.69480205)","(41, 0.947083)","(42, 0.6538744)","(43, 0.66134638)","(44, 0.48781291)","(45, 0.52313632)","(46, 0.48966962)","(47, 0.64786786)","(48, 0.55331033)","(49, 0.96447325)","(50, 0.99920762)","(51, 0.43597928)","(52, 0.86532664)","(53, 0.99332845)","(54, 0.99341834)","(55, 0.99578172)","(56, 0.98118204)","(57, 0.9971568)","(58, 0.87739968)","(59, 0.99350536)","(60, 0.99024415)","(61, 0.99321145)","(62, 0.96908104)","(63, 0.97244918)","(64, 0.91517669)","(65, 0.53894109)","(66, 0.97679651)","(67, 0.98081189)","(68, 0.65029567)","(69, 0.99861217)","(70, 0.92964345)","(71, 0.97758764)","(72, 0.50069469)","(73, 0.48516765)","(74, 0.52262282)","(75, 0.50577968)","(76, 0.48684704)","(77, 0.48866582)","(78, 0.8599444)","(79, 0.85862064)","(80, 0.67272681)","(81, 0.99785149)","(82, 0.43602073)","(83, 0.56501222)","(84, 0.91534269)","(85, 0.65457714)","(86, 0.98035216)","(87, 0.48537782)","(88, 0.49949133)","(89, 0.48055798)","(90, 0.49661604)","(91, 0.55282253)","(92, 0.48389831)","(93, 0.49347118)","(94, 0.51348305)","(95, 0.95692974)","(96, 0.96500301)","(97, 0.66409069)","(98, 0.95578182)","(99, 0.92263222)","(100, 0.98800981)","(101, 0.58971977)","(102, 0.98124069)","(103, 0.90785813)"
"(0, 0.9076317)","(1, 0.60643125)","(2, 0.97818542)","(3, 0.92740369)","(4, 0.92742062)","(5, 0.99881554)","(6, 0.94819748)","(7, 0.98578465)","(8, 0.97725403)","(9, 0.98309207)","(10, 0.96138406)","(11, 0.61641681)","(12, 0.97112393)","(13, 0.99229819)","(14, 0.94824004)","(15, 0.95370901)","(16, 0.98862576)","(17, 0.9849292)","(18, 0.9289158)","(19, 0.69834429)","(20, 0.99177229)","(21, 0.95749056)","(22, 0.97237027)","(23, 0.99398649)","(24, 0.96108031)","(25, 0.96743381)","(26, 0.94442987)","(27, 0.90089989)","(28, 0.98643053)","(29, 0.99593425)","(30, 0.99664009)","(31, 0.96758401)","(32, 0.66061825)","(33, 0.9816134)","(34, 0.63238865)","(35, 0.35278034)","(36, 0.35533297)","(37, 0.3680627)","(38, 0.36153585)","(39, 0.99847823)","(40, 0.64717001)","(41, 0.99058318)","(42, 0.60481322)","(43, 0.61259031)","(44, 0.36091575)","(45, 0.39542851)","(46, 0.36380124)","(47, 0.57493359)","(48, 0.43401948)","(49, 0.94744188)","(50, 0.98863059)","(51, 0.29267454)","(52, 0.94224274)","(53, 0.99706507)","(54, 0.97424936)","(55, 0.967242)","(56, 0.98467052)","(57, 0.98113084)","(58, 0.95036656)","(59, 0.9539876)","(60, 0.96959376)","(61, 0.96835542)","(62, 0.98690271)","(63, 0.99874371)","(64, 0.85833681)","(65, 0.40852979)","(66, 0.98294842)","(67, 0.92644083)","(68, 0.60041541)","(69, 0.97851831)","(70, 0.85199106)","(71, 0.92005682)","(72, 0.36986142)","(73, 0.35442692)","(74, 0.39880231)","(75, 0.37444195)","(76, 0.35823464)","(77, 0.36112383)","(78, 0.82746768)","(79, 0.8311398)","(80, 0.62345749)","(81, 0.98471135)","(82, 0.29272118)","(83, 0.69833452)","(84, 0.96913636)","(85, 0.60561049)","(86, 0.98234093)","(87, 0.35761005)","(88, 0.37062234)","(89, 0.35144025)","(90, 0.36819613)","(91, 0.4257687)","(92, 0.35461083)","(93, 0.36707404)","(94, 0.38887274)","(95, 0.96644974)","(96, 0.99669737)","(97, 0.61514312)","(98, 0.98908877)","(99, 0.91335714)","(100, 0.99890685)","(101, 0.45286566)","(102, 0.98734784)","(103, 0.81540459)"
"(0, 0.93150103)","(1, 0.55062097)","(2, 0.96638453)","(3, 0.89970624)","(4, 0.90037102)","(5, 0.99345469)","(6, 0.96346676)","(7, 0.9741708)","(8, 0.96192366)","(9, 0.96948004)","(10, 0.97380102)","(11, 0.56111026)","(12, 0.95378757)","(13, 0.9821893)","(14, 0.92507172)","(15, 0.96613348)","(16, 0.97880334)","(17, 0.97258925)","(18, 0.90238458)","(19, 0.73472029)","(20, 0.98205304)","(21, 0.93957812)","(22, 0.96405458)","(23, 0.98706955)","(24, 0.95840836)","(25, 0.94807386)","(26, 0.92417336)","(27, 0.92142802)","(28, 0.97616065)","(29, 0.99037433)","(30, 0.98906338)","(31, 0.97792631)","(32, 0.60771638)","(33, 0.97186041)","(34, 0.57791597)","(35, 0.37121212)","(36, 0.37360451)","(37, 0.38653171)","(38, 0.37985075)","(39, 0.99237597)","(40, 0.59350574)","(41, 0.99061286)","(42, 0.54892111)","(43, 0.55708742)","(44, 0.37877586)","(45, 0.41106269)","(46, 0.3820602)","(47, 0.60454869)","(48, 0.45198461)","(49, 0.92370129)","(50, 0.98190498)","(51, 0.30443516)","(52, 0.95569879)","(53, 0.99185354)","(54, 0.95943332)","(55, 0.95367879)","(56, 0.97043824)","(57, 0.96922767)","(58, 0.96256256)","(59, 0.94347709)","(60, 0.97040802)","(61, 0.95298016)","(62, 0.97449529)","(63, 0.99916857)","(64, 0.86715913)","(65, 0.42188373)","(66, 0.96810353)","(67, 0.91538733)","(68, 0.54430526)","(69, 0.96747446)","(70, 0.84767181)","(71, 0.9066686)","(72, 0.38513032)","(73, 0.37053582)","(74, 0.41634837)","(75, 0.38918388)","(76, 0.37531307)","(77, 0.37863237)","(78, 0.78715861)","(79, 0.79115444)","(80, 0.56851333)","(81, 0.97411537)","(82, 0.30448282)","(83, 0.73471689)","(84, 0.9624573)","(85, 0.54975802)","(86, 0.96725392)","(87, 0.37517059)","(88, 0.38693821)","(89, 0.36857912)","(90, 0.38488016)","(91, 0.44002199)","(92, 0.37150356)","(93, 0.38489485)","(94, 0.40652665)","(95, 0.94717097)","(96, 0.99403083)","(97, 0.55976951)","(98, 0.98134488)","(99, 0.88344449)","(100, 0.99723113)","(101, 0.45913401)","(102, 0.9924438)","(103, 0.8053689)"
"(0, 0.39633083)","(1, 0.9842478)","(2, 0.81675655)","(3, 0.93311864)","(4, 0.92951757)","(5, 0.76103246)","(6, 0.51016498)","(7, 0.80853117)","(8, 0.84837782)","(9, 0.83474666)","(10, 0.5486322)","(11, 0.98700982)","(12, 0.86396128)","(13, 0.80046517)","(14, 0.90546042)","(15, 0.54133934)","(16, 0.80205911)","(17, 0.82398462)","(18, 0.92608142)","(19, 0.11109284)","(20, 0.79530394)","(21, 0.86392164)","(22, 0.78081614)","(23, 0.77617407)","(24, 0.71943718)","(25, 0.87910247)","(26, 0.87897968)","(27, 0.42006949)","(28, 0.80556279)","(29, 0.7635895)","(30, 0.77926075)","(31, 0.57366347)","(32, 0.99407274)","(33, 0.79890662)","(34, 0.98964334)","(35, 0.10755359)","(36, 0.11094029)","(37, 0.1176932)","(38, 0.11476941)","(39, 0.76740396)","(40, 0.99233931)","(41, 0.69445181)","(42, 0.98402464)","(43, 0.98573136)","(44, 0.1189657)","(45, 0.16528307)","(46, 0.1168973)","(47, 0.14364007)","(48, 0.16804434)","(49, 0.90938556)","(50, 0.77276802)","(51, 0.13358356)","(52, 0.52140689)","(53, 0.76032901)","(54, 0.84291857)","(55, 0.82833946)","(56, 0.83864236)","(57, 0.81886345)","(58, 0.54042274)","(59, 0.79235882)","(60, 0.68910289)","(61, 0.84563982)","(62, 0.81877548)","(63, 0.70106763)","(64, 0.54215503)","(65, 0.19736403)","(66, 0.84261417)","(67, 0.7819379)","(68, 0.98321223)","(69, 0.80979538)","(70, 0.67007577)","(71, 0.8007713)","(72, 0.15141557)","(73, 0.13227467)","(74, 0.14819014)","(75, 0.15990411)","(76, 0.12505996)","(77, 0.12268133)","(78, 0.9879213)","(79, 0.98607528)","(80, 0.98822409)","(81, 0.80802387)","(82, 0.13360541)","(83, 0.11102629)","(84, 0.74116385)","(85, 0.98418462)","(86, 0.8456347)","(87, 0.11973385)","(88, 0.14132409)","(89, 0.11976678)","(90, 0.13591954)","(91, 0.20007518)","(92, 0.12444942)","(93, 0.12360291)","(94, 0.14027978)","(95, 0.87275016)","(96, 0.72800422)","(97, 0.98635578)","(98, 0.77116317)","(99, 0.94258541)","(100, 0.72558963)","(101, 0.29911026)","(102, 0.65325648)","(103, 0.70313871)"
"(0, 0.7810663)","(1, 0.69271034)","(2, 0.99712586)","(3, 0.95136601)","(4, 0.96404546)","(5, 0.97321045)","(6, 0.83505487)","(7, 0.9461599)","(8, 0.98932755)","(9, 0.98820025)","(10, 0.85714936)","(11, 0.70476633)","(12, 0.98728144)","(13, 0.96072143)","(14, 0.97538686)","(15, 0.84096867)","(16, 0.9913404)","(17, 0.99034417)","(18, 0.96771216)","(19, 0.49263144)","(20, 0.95494151)","(21, 0.99446958)","(22, 0.99861079)","(23, 0.98686326)","(24, 0.99008989)","(25, 0.97606516)","(26, 0.99146008)","(27, 0.757936)","(28, 0.9931134)","(29, 0.98373592)","(30, 0.96433008)","(31, 0.86726701)","(32, 0.74091512)","(33, 0.99680132)","(34, 0.71658176)","(35, 0.50501359)","(36, 0.50771618)","(37, 0.51809639)","(38, 0.5129438)","(39, 0.97059405)","(40, 0.73051625)","(41, 0.91940087)","(42, 0.69185227)","(43, 0.69890589)","(44, 0.51380301)","(45, 0.55012769)","(46, 0.51507121)","(47, 0.64713645)","(48, 0.57578957)","(49, 0.96983433)","(50, 0.99261588)","(51, 0.47151995)","(52, 0.8202343)","(53, 0.98119473)","(54, 0.99421179)","(55, 0.9989959)","(56, 0.97423548)","(57, 0.99525183)","(58, 0.83415294)","(59, 0.99875796)","(60, 0.98302484)","(61, 0.99621892)","(62, 0.95650196)","(63, 0.94996357)","(64, 0.91673583)","(65, 0.56786734)","(66, 0.96935368)","(67, 0.99151266)","(68, 0.68871671)","(69, 0.99757957)","(70, 0.94516546)","(71, 0.99066901)","(72, 0.52924317)","(73, 0.51344013)","(74, 0.54727298)","(75, 0.53471512)","(76, 0.51385283)","(77, 0.51505256)","(78, 0.88099074)","(79, 0.87783462)","(80, 0.70999509)","(81, 0.99425495)","(82, 0.47155851)","(83, 0.49263203)","(84, 0.88832223)","(85, 0.69249189)","(86, 0.97438723)","(87, 0.51185721)","(88, 0.52682549)","(89, 0.50778693)","(90, 0.52363807)","(91, 0.57994002)","(92, 0.51127267)","(93, 0.5192371)","(94, 0.53846502)","(95, 0.95105952)","(96, 0.94250309)","(97, 0.70160562)","(98, 0.93564749)","(99, 0.92935097)","(100, 0.97161621)","(101, 0.62397927)","(102, 0.96283972)","(103, 0.93176734)"
"(0, 0.33350477)","(1, 0.99527234)","(2, 0.76822811)","(3, 0.90360975)","(4, 0.89769226)","(5, 0.71029288)","(6, 0.45217997)","(7, 0.76692671)","(8, 0.80448669)","(9, 0.78960931)","(10, 0.49169254)","(11, 0.99664307)","(12, 0.82200742)","(13, 0.75585598)","(14, 0.86955529)","(15, 0.48595005)","(16, 0.75293487)","(17, 0.77736658)","(18, 0.89334339)","(19, 0.057915106)","(20, 0.75099772)","(21, 0.82069224)","(22, 0.72804374)","(23, 0.72496122)","(24, 0.66107488)","(25, 0.84045982)","(26, 0.83768374)","(27, 0.36326277)","(28, 0.75652486)","(29, 0.71149659)","(30, 0.73183715)","(31, 0.51801789)","(32, 0.99959058)","(33, 0.74851549)","(34, 0.99798733)","(35, 0.047505524)","(36, 0.050888009)","(37, 0.056977827)","(38, 0.054427367)","(39, 0.71775526)","(40, 0.99906403)","(41, 0.64445686)","(42, 0.99513328)","(43, 0.99606168)","(44, 0.058945339)","(45, 0.1052963)","(46, 0.056496348)","(47, 0.068968676)","(48, 0.10498516)","(49, 0.87474185)","(50, 0.72023839)","(51, 0.080665581)","(52, 0.46682164)","(53, 0.70827878)","(54, 0.79764831)","(55, 0.78065193)","(56, 0.79606992)","(57, 0.77088934)","(58, 0.48592147)","(59, 0.74058497)","(60, 0.62859833)","(61, 0.80028528)","(62, 0.77674186)","(63, 0.64727467)","(64, 0.47410023)","(65, 0.1383812)","(66, 0.80119425)","(67, 0.72975236)","(68, 0.99464834)","(69, 0.76043922)","(70, 0.61165553)","(71, 0.75069374)","(72, 0.092732735)","(73, 0.073682368)","(74, 0.086806558)","(75, 0.10138384)","(76, 0.065664649)","(77, 0.062881827)","(78, 0.97375709)","(79, 0.97223592)","(80, 0.99729186)","(81, 0.75905985)","(82, 0.080684595)","(83, 0.057841033)","(84, 0.70071626)","(85, 0.99522448)","(86, 0.80377489)","(87, 0.060048599)","(88, 0.081911169)","(89, 0.06061985)","(90, 0.076364741)","(91, 0.13978955)","(92, 0.065329947)","(93, 0.063349545)","(94, 0.079231396)","(95, 0.83718795)","(96, 0.67826873)","(97, 0.99637938)","(98, 0.72709829)","(99, 0.9172644)","(100, 0.67120612)","(101, 0.24337129)","(102, 0.59211683)","(103, 0.64988738)"
"(0, 0.28165197)","(1, -0.0022443472)","(2, 0.46004277)","(3, 0.26314905)","(4, 0.31999016)","(5, 0.3749029)","(6, 0.2533173)","(7, 0.23913549)","(8, 0.3909297)","(9, 0.38748202)","(10, 0.26106441)","(11, 0.017156515)","(12, 0.3796193)","(13, 0.29176438)","(14, 0.34058374)","(15, 0.22402053)","(16, 0.42623842)","(17, 0.40478861)","(18, 0.33538523)","(19, 0.010558568)","(20, 0.27573046)","(21, 0.44621092)","(22, 0.52667511)","(23, 0.42550582)","(24, 0.59844792)","(25, 0.32437009)","(26, 0.45029959)","(27, 0.17467222)","(28, 0.43513092)","(29, 0.42299983)","(30, 0.32136819)","(31, 0.25493452)","(32, 0.038316175)","(33, 0.47168127)","(34, 0.019549021)","(35, 0.9998318)","(36, 0.99988359)","(37, 0.99997163)","(38, 0.99995655)","(39, 0.3570624)","(40, 0.033837702)","(41, 0.25773382)","(42, -0.0011406612)","(43, 0.0048692133)","(44, 0.99995399)","(45, 0.99910527)","(46, 0.99997592)","(47, 0.94196469)","(48, 0.99744552)","(49, 0.3149029)","(50, 0.46799448)","(51, 0.99138194)","(52, 0.19415061)","(53, 0.41350555)","(54, 0.42603558)","(55, 0.48290631)","(56, 0.32065153)","(57, 0.44171441)","(58, 0.20602672)","(59, 0.56256944)","(60, 0.58404607)","(61, 0.44686422)","(62, 0.26608935)","(63, 0.35374555)","(64, 0.79381233)","(65, 0.99704337)","(66, 0.30018088)","(67, 0.6200422)","(68, -0.0012040776)","(69, 0.46969241)","(70, 0.76905102)","(71, 0.6103372)","(72, 0.99915761)","(73, 0.99940264)","(74, 0.99949074)","(75, 0.9988178)","(76, 0.9998104)","(77, 0.99992561)","(78, 0.17404664)","(79, 0.15338203)","(80, 0.018228766)","(81, 0.44142714)","(82, 0.99138796)","(83, 0.010670304)","(84, 0.12903893)","(85, -0.0008509733)","(86, 0.31886047)","(87, 0.99988717)","(88, 0.99968493)","(89, 0.99969554)","(90, 0.99980229)","(91, 0.99697882)","(92, 0.99969923)","(93, 0.99999332)","(94, 0.9997766)","(95, 0.23160493)","(96, 0.29487851)","(97, 0.0083508017)","(98, 0.23332635)","(99, 0.1983256)","(100, 0.41223148)","(101, 0.98235947)","(102, 0.49732468)","(103, 0.77133727)"
"(0, 0.28309488)","(1, 0.0012474003)","(2, 0.46282992)","(3, 0.26641834)","(4, 0.32321733)","(5, 0.37755269)","(6, 0.25517058)","(7, 0.24201342)","(8, 0.39385968)","(9, 0.39036945)","(10, 0.2630471)","(11, 0.020650156)","(12, 0.38260612)","(13, 0.29458916)","(14, 0.3437247)","(15, 0.22599596)","(16, 0.42899671)","(17, 0.40763116)","(18, 0.33859313)","(19, 0.011123342)","(20, 0.27854618)","(21, 0.4491587)","(22, 0.52930433)","(23, 0.4281787)","(24, 0.60082901)","(25, 0.32743603)","(26, 0.45329237)","(27, 0.17624968)","(28, 0.43789572)","(29, 0.42563206)","(30, 0.32410705)","(31, 0.25700659)","(32, 0.041834876)","(33, 0.47440305)","(34, 0.02305476)","(35, 0.99976659)","(36, 0.9998306)","(37, 0.99994493)","(38, 0.99991804)","(39, 0.35974297)","(40, 0.037349146)","(41, 0.26021838)","(42, 0.0023492996)","(43, 0.0083639454)","(44, 0.99992955)","(45, 0.99924731)","(46, 0.99994528)","(47, 0.942114)","(48, 0.99760848)","(49, 0.31807044)","(50, 0.47063196)","(51, 0.9913922)","(52, 0.1960713)","(53, 0.41613212)","(54, 0.42892778)","(55, 0.48571748)","(56, 0.32358781)","(57, 0.44451913)","(58, 0.20800759)","(59, 0.5652135)","(60, 0.58633476)","(61, 0.44975302)","(62, 0.26898795)","(63, 0.35620415)","(64, 0.79546356)","(65, 0.9972983)","(66, 0.30314085)","(67, 0.62261307)","(68, 0.002281945)","(69, 0.47245106)","(70, 0.77114511)","(71, 0.61297494)","(72, 0.99924564)","(73, 0.99942166)","(74, 0.99957573)","(75, 0.99893582)","(76, 0.99980587)","(77, 0.99991375)","(78, 0.17751978)","(79, 0.15686084)","(80, 0.02172791)","(81, 0.44419649)","(82, 0.99139833)","(83, 0.011234796)","(84, 0.13174292)","(85, 0.0026395973)","(86, 0.32182065)","(87, 0.99986446)","(88, 0.99973875)","(89, 0.99967134)","(90, 0.99983716)","(91, 0.99724782)","(92, 0.99969161)","(93, 0.99998629)","(94, 0.99983203)","(95, 0.23469807)","(96, 0.29745844)","(97, 0.011846518)","(98, 0.23608218)","(99, 0.20165704)","(100, 0.41474205)","(101, 0.98297787)","(102, 0.49954316)","(103, 0.77353144)"
"(0, 0.32176185)","(1, 0.015217572)","(2, 0.49295849)","(3, 0.29494694)","(4, 0.35070446)","(5, 0.41177025)","(6, 0.29428571)","(7, 0.27711806)","(8, 0.42461011)","(9, 0.42182362)","(10, 0.30194178)","(11, 0.034759037)","(12, 0.41288447)","(13, 0.3292104)","(14, 0.37253982)","(15, 0.26533258)","(16, 0.46071851)","(17, 0.43908465)","(18, 0.36593837)","(19, 0.049147028)","(20, 0.31356496)","(21, 0.47733155)","(22, 0.55856103)","(23, 0.46078888)","(24, 0.62934625)","(25, 0.35826012)","(26, 0.48029757)","(27, 0.2161186)","(28, 0.46923831)","(29, 0.45867822)","(30, 0.35885775)","(31, 0.29583955)","(32, 0.057945769)","(33, 0.50488919)","(34, 0.037988856)","(35, 0.99825168)","(36, 0.99838966)","(37, 0.99909651)","(38, 0.99875355)","(39, 0.39415434)","(40, 0.052803293)","(41, 0.29771236)","(42, 0.016208388)","(43, 0.022520123)","(44, 0.99863797)","(45, 0.9989754)","(46, 0.99886608)","(47, 0.95388579)","(48, 0.99955535)","(49, 0.34726018)","(50, 0.50216669)","(51, 0.98598057)","(52, 0.23576227)","(53, 0.44950205)","(54, 0.45892978)","(55, 0.51450688)","(56, 0.35636678)","(57, 0.47513476)","(58, 0.2475244)","(59, 0.5924421)","(60, 0.61628997)","(61, 0.47894222)","(62, 0.30340385)","(63, 0.39213654)","(64, 0.81799835)","(65, 0.99713308)","(66, 0.33613691)","(67, 0.64733166)","(68, 0.015903968)","(69, 0.50255996)","(70, 0.79102147)","(71, 0.63710445)","(72, 0.99778581)","(73, 0.99747425)","(74, 0.9998638)","(75, 0.99756503)","(76, 0.99822867)","(77, 0.99855405)","(78, 0.20079896)","(79, 0.18080123)","(80, 0.036199052)","(81, 0.47526145)","(82, 0.9859888)","(83, 0.049257148)","(84, 0.16951177)","(85, 0.016535902)","(86, 0.3543475)","(87, 0.99836504)","(88, 0.998532)","(89, 0.99781591)","(90, 0.99860418)","(91, 0.99802834)","(92, 0.99791896)","(93, 0.99895155)","(94, 0.99970818)","(95, 0.26743168)","(96, 0.33384749)","(97, 0.026069077)","(98, 0.27230492)","(99, 0.23044059)","(100, 0.44899851)","(101, 0.9834736)","(102, 0.5330196)","(103, 0.79051572)"
"(0, 0.2912367)","(1, 0.0070310673)","(2, 0.47079334)","(3, 0.27454743)","(4, 0.33113018)","(5, 0.38608775)","(6, 0.26378164)","(7, 0.25090897)","(8, 0.40206188)","(9, 0.39865297)","(10, 0.27174476)","(11, 0.026461631)","(12, 0.39077961)","(13, 0.30335456)","(14, 0.35178787)","(15, 0.23476008)","(16, 0.43720651)","(17, 0.41587311)","(18, 0.34646422)","(19, 0.01828422)","(20, 0.28737053)","(21, 0.45693463)","(22, 0.53697062)","(23, 0.43646097)","(24, 0.60813528)","(25, 0.33577529)","(26, 0.46090868)","(27, 0.18471968)","(28, 0.44604662)","(29, 0.43395102)","(30, 0.33281535)","(31, 0.26577881)","(32, 0.048020855)","(33, 0.48236698)","(34, 0.029021695)","(35, 0.99953568)","(36, 0.99962419)","(37, 0.9998669)","(38, 0.99977386)","(39, 0.36833963)","(40, 0.043413434)","(41, 0.26915386)","(42, 0.0081120217)","(43, 0.014183525)","(44, 0.99977666)","(45, 0.99943149)","(46, 0.99982339)","(47, 0.94439584)","(48, 0.99819875)","(49, 0.32622185)","(50, 0.47869715)","(51, 0.99055475)","(52, 0.2048417)","(53, 0.42450106)","(54, 0.43696684)","(55, 0.49347299)","(56, 0.33214235)","(57, 0.45258245)","(58, 0.21680659)","(59, 0.57254452)","(60, 0.59380126)","(61, 0.45764926)","(62, 0.27778605)","(63, 0.36485207)","(64, 0.80104661)","(65, 0.99760932)","(66, 0.31175399)","(67, 0.62944257)","(68, 0.0079996213)","(69, 0.48038465)","(70, 0.77668822)","(71, 0.61976522)","(72, 0.9991712)","(73, 0.99919617)","(74, 0.99980277)","(75, 0.99890578)","(76, 0.99962229)","(77, 0.9997611)","(78, 0.18492252)","(79, 0.16438216)","(80, 0.027607819)","(81, 0.45230401)","(82, 0.99056131)","(83, 0.018395176)","(84, 0.14092463)","(85, 0.0084094107)","(86, 0.33035409)","(87, 0.999677)","(88, 0.99967575)","(89, 0.9994204)","(90, 0.99975139)","(91, 0.99773687)","(92, 0.99947113)","(93, 0.99989468)","(94, 0.99995893)","(95, 0.24338688)","(96, 0.30629671)","(97, 0.017678931)","(98, 0.24505454)","(99, 0.20988402)","(100, 0.42315373)","(101, 0.98375148)","(102, 0.50754672)","(103, 0.77866763)"
