56,"(0, 0.0061828941)","(1, 0.0025794879)","(2, 0.0063023767)","(3, 0.0091601647)","(4, 0.0054898011)","(5, 0.0033398222)","(6, 0.013803158)","(7, 0.0035842806)","(8, 0.003982909)","(9, 0.0036743309)","(10, 0.0072279898)","(11, 0.0059402944)","(12, 0.030830406)","(13, 0.016239338)","(14, 0.010471832)","(15, 0.025156191)","(16, 0.012858303)","(17, 0.0088468092)","(18, 0.064056948)","(19, 0.010361289)","(20, 0.012241989)","(21, 0.021646546)","(22, 0.0091041289)","(23, 0.18627445)","(24, 0.020948187)","(25, 0.021225525)","(26, 0.012288501)","(27, 0.0033025304)","(28, 0.015691308)","(29, 0.019704215)","(30, 0.025535572)","(31, 0.0069014644)","(32, 0.013617069)","(33, 0.021021921)","(34, 0.035550307)","(35, 0.0018867303)","(36, 0.0060248561)","(37, 0.0051549813)","(38, 0.012734173)","(39, 0.0051852763)","(40, 0.019919643)","(41, 0.017504258)"
41,"(0, 0.03213001)","(1, 0.0027233688)","(2, 0.0030593607)","(3, 0.0045952187)","(4, 0.0033919914)","(5, 0.001208352)","(6, 0.013441712)","(7, 0.0033307429)","(8, 0.0051769475)","(9, 0.0016200895)","(10, 0.018482739)","(11, 0.0061467299)","(12, 0.0067951102)","(13, 0.004132296)","(14, 0.0034798821)","(15, 0.039622668)","(16, 0.0080934782)","(17, 0.010705549)","(18, 0.0081908535)","(19, 0.99954659)","(20, 0.011429533)","(21, 0.014265513)","(22, 0.005363083)","(23, 0.0094063794)","(24, 0.0044375733)","(25, 0.0025359974)","(26, 0.004342441)","(27, 0.0066041797)","(28, 0.009645313)","(29, 0.013103321)","(30, 0.024086429)","(31, 0.016585769)","(32, 0.0056267683)","(33, 0.0068960423)","(34, 0.0038175308)","(35, 0.00032555484)","(36, 0.0015064513)","(37, 0.010508382)","(38, 0.0024585954)","(39, 0.0033377898)","(40, 0.0037816307)","(41, 0.01743893)"
43,"(0, 0.017403552)","(1, 0.34029254)","(2, 0.0055849203)","(3, 0.013537066)","(4, 0.0067466814)","(5, 0.0024531526)","(6, 0.011418009)","(7, 0.014708248)","(8, 0.016715286)","(9, 0.0050330944)","(10, 0.016396599)","(11, 0.38032499)","(12, 0.043369371)","(13, 0.0035133415)","(14, 0.0069585936)","(15, 0.026802644)","(16, 0.01492299)","(17, 0.023205455)","(18, 0.012902159)","(19, 0.0055965506)","(20, 0.017800413)","(21, 0.040998884)","(22, 0.033008426)","(23, 0.014240745)","(24, 0.0053148908)","(25, 0.0093363486)","(26, 0.020247277)","(27, 0.0033116699)","(28, 0.016935848)","(29, 0.027609229)","(30, 0.016196638)","(31, 0.0074320831)","(32, 0.16425323)","(33, 0.026529202)","(34, 0.15874605)","(35, 0.0064378255)","(36, 0.0041073356)","(37, 0.0024293079)","(38, 0.0037362275)","(39, 0.0075445944)","(40, 0.14752373)","(41, 0.017243734)"
60,"(0, 0.0084554628)","(1, 0.0057315524)","(2, 0.0075030406)","(3, 0.0076348959)","(4, 0.0090250904)","(5, 0.0067868996)","(6, 0.0071091158)","(7, 0.0044488646)","(8, 0.059116572)","(9, 0.0019154961)","(10, 0.023544386)","(11, 0.0044226474)","(12, 0.013060678)","(13, 0.0065076808)","(14, 0.0037742108)","(15, 0.016225617)","(16, 0.01305931)","(17, 0.013590083)","(18, 0.020963784)","(19, 0.039237831)","(20, 0.007404685)","(21, 0.01060137)","(22, 0.012121482)","(23, 0.012293298)","(24, 0.0055954242)","(25, 0.0075327381)","(26, 0.0080589987)","(27, 0.0039740168)","(28, 0.021243216)","(29, 0.067769408)","(30, 0.027367542)","(31, 0.0098202843)","(32, 0.006932226)","(33, 0.030032022)","(34, 0.0023847604)","(35, 0.00096463371)","(36, 0.0022910724)","(37, 0.026652442)","(38, 0.0090362467)","(39, 0.0092822034)","(40, 0.023037035)","(41, 0.01687259)"
7,"(0, 0.033543568)","(1, 0.0098561347)","(2, 0.0075399801)","(3, 0.022668913)","(4, 0.0090281405)","(5, 0.0040368866)","(6, 0.030550038)","(7, 0.024169505)","(8, 0.013376844)","(9, 0.034393366)","(10, 0.019682629)","(11, 0.012931172)","(12, 0.01401299)","(13, 0.0093331616)","(14, 0.039901491)","(15, 0.017631026)","(16, 0.059355564)","(17, 0.018133273)","(18, 0.030573979)","(19, 0.020730928)","(20, 0.023814667)","(21, 0.049737096)","(22, 0.035864566)","(23, 0.021562748)","(24, 0.012572605)","(25, 0.016987599)","(26, 0.042022295)","(27, 0.0085616726)","(28, 0.066590518)","(29, 0.068201654)","(30, 0.10464913)","(31, 0.065935336)","(32, 0.12834096)","(33, 0.053239141)","(34, 0.049867559)","(35, 0.0042798053)","(36, 0.0039198832)","(37, 0.0059318012)","(38, 0.0079649817)","(39, 0.014399506)","(40, 0.016889839)","(41, 0.016870745)"
48,"(0, 0.0099640265)","(1, 0.0029778718)","(2, 0.0023258466)","(3, 0.0099047814)","(4, 0.0042145429)","(5, 0.0030539548)","(6, 0.0037310615)","(7, 0.0050019016)","(8, 0.0045648906)","(9, 0.0032795514)","(10, 0.0070721828)","(11, 0.0040675374)","(12, 0.0049479883)","(13, 0.018000664)","(14, 0.005226586)","(15, 0.010703413)","(16, 0.0098283682)","(17, 0.004409031)","(18, 0.012346195)","(19, 0.0034910142)","(20, 0.0083405571)","(21, 0.022026118)","(22, 0.057837099)","(23, 0.012030483)","(24, 0.0030072839)","(25, 0.0039404677)","(26, 0.027721535)","(27, 0.0039786152)","(28, 0.0088888612)","(29, 0.017088369)","(30, 0.0098832855)","(31, 0.025823452)","(32, 0.022004591)","(33, 0.020488568)","(34, 0.002630726)","(35, 0.59711277)","(36, 0.5361495)","(37, 0.39032114)","(38, 0.59880829)","(39, 0.0030035875)","(40, 0.045655847)","(41, 0.016781418)"
36,"(0, 0.009901274)","(1, 0.0031038029)","(2, 0.005621843)","(3, 0.028664377)","(4, 0.0064944522)","(5, 0.0013824261)","(6, 0.0051364545)","(7, 0.0045461957)","(8, 0.0044496991)","(9, 0.0035551079)","(10, 0.01498409)","(11, 0.0065070782)","(12, 0.0074568237)","(13, 0.0029716606)","(14, 0.0051876465)","(15, 0.014598968)","(16, 0.014282812)","(17, 0.014972874)","(18, 0.013621079)","(19, 0.0097166011)","(20, 0.0085834684)","(21, 0.019137772)","(22, 0.0091083739)","(23, 0.012285026)","(24, 0.0094782468)","(25, 0.34976318)","(26, 0.0065283971)","(27, 0.0030221888)","(28, 0.010795055)","(29, 0.012824912)","(30, 0.0094295684)","(31, 0.010290595)","(32, 0.015127882)","(33, 0.015818849)","(34, 0.0034511148)","(35, 0.0014970177)","(36, 0.0020174896)","(37, 0.001689649)","(38, 0.0061780405)","(39, 0.0037881434)","(40, 0.032587513)","(41, 0.016639568)"
26,"(0, 0.011469707)","(1, 0.32172072)","(2, 0.0072199283)","(3, 0.012442229)","(4, 0.0060704192)","(5, 0.0027721822)","(6, 0.010403676)","(7, 0.014446916)","(8, 0.0058755758)","(9, 0.0044009523)","(10, 0.0078490004)","(11, 0.36545777)","(12, 0.01852517)","(13, 0.0054956255)","(14, 0.0075963764)","(15, 0.031758923)","(16, 0.024193369)","(17, 0.026841208)","(18, 0.054642085)","(19, 0.007338021)","(20, 0.01804978)","(21, 0.044670887)","(22, 0.049257699)","(23, 0.022734888)","(24, 0.011418846)","(25, 0.0092110243)","(26, 0.0089592692)","(27, 0.0047347024)","(28, 0.020700242)","(29, 0.011756204)","(30, 0.021225592)","(31, 0.010237604)","(32, 0.15622361)","(33, 0.023442319)","(34, 0.13147256)","(35, 0.0034241297)","(36, 0.004211376)","(37, 0.0069734398)","(38, 0.0046167383)","(39, 0.0082983356)","(40, 0.1438247)","(41, 0.016581221)"
25,"(0, 0.010543814)","(1, 0.004730748)","(2, 0.0026689074)","(3, 0.015378688)","(4, 0.0054397685)","(5, 0.0034707403)","(6, 0.011456013)","(7, 0.012256103)","(8, 0.014307602)","(9, 0.0036671809)","(10, 0.020975176)","(11, 0.0063767862)","(12, 0.018807419)","(13, 0.0045588203)","(14, 0.014811649)","(15, 0.013328515)","(16, 0.066788509)","(17, 0.025715843)","(18, 0.016977459)","(19, 0.0087321233)","(20, 0.021084666)","(21, 0.042891506)","(22, 0.014692573)","(23, 0.02336129)","(24, 0.0085511412)","(25, 0.0093959514)","(26, 0.030113515)","(27, 0.0053894538)","(28, 0.040625948)","(29, 0.014171312)","(30, 0.03054386)","(31, 0.0077903955)","(32, 0.02832865)","(33, 0.027388122)","(34, 0.0074892002)","(35, 0.0034330892)","(36, 0.0096089859)","(37, 0.0034208815)","(38, 0.0088283923)","(39, 0.0055596824)","(40, 0.009627413)","(41, 0.016267866)"
53,"(0, 0.0078812605)","(1, 0.0032820583)","(2, 0.0043506306)","(3, 0.0076950947)","(4, 0.0079974886)","(5, 0.0013470359)","(6, 0.011770153)","(7, 0.010981734)","(8, 0.060520276)","(9, 0.0042484701)","(10, 0.0049557639)","(11, 0.0050115157)","(12, 0.0074890363)","(13, 0.0051078568)","(14, 0.010969714)","(15, 0.01113116)","(16, 0.016489968)","(17, 0.056057531)","(18, 0.0098718498)","(19, 0.01693324)","(20, 0.13337612)","(21, 0.023663692)","(22, 0.010384351)","(23, 0.012767825)","(24, 0.020134103)","(25, 0.016786035)","(26, 0.010966061)","(27, 0.013454813)","(28, 0.03295023)","(29, 0.018195504)","(30, 0.019523514)","(31, 0.0045651728)","(32, 0.0082195494)","(33, 0.036963485)","(34, 0.045733668)","(35, 0.0019815792)","(36, 0.0011795908)","(37, 0.0018827377)","(38, 0.0038536522)","(39, 0.0074201268)","(40, 0.0073300852)","(41, 0.014116001)"
54,"(0, 0.011210451)","(1, 0.0054090852)","(2, 0.010712017)","(3, 0.009421194)","(4, 0.0055032936)","(5, 0.0022723803)","(6, 0.015784243)","(7, 0.018006757)","(8, 0.0099074775)","(9, 0.004773099)","(10, 0.0095060766)","(11, 0.0052801985)","(12, 0.012051508)","(13, 0.0065157679)","(14, 0.0094261318)","(15, 0.017341226)","(16, 0.047046706)","(17, 0.013020907)","(18, 0.010415254)","(19, 0.02676652)","(20, 0.020628903)","(21, 0.037794348)","(22, 0.01010594)","(23, 0.013878814)","(24, 0.0073440885)","(25, 0.019925274)","(26, 0.024823176)","(27, 0.0044875713)","(28, 0.022238187)","(29, 0.017622137)","(30, 0.012369419)","(31, 0.0090822484)","(32, 0.024761513)","(33, 0.020968329)","(34, 0.0050096652)","(35, 0.0019824817)","(36, 0.0016808355)","(37, 0.0018060873)","(38, 0.0044850232)","(39, 0.0048059719)","(40, 0.010154559)","(41, 0.012964122)"
39,"(0, 0.012653335)","(1, 0.0039671948)","(2, 0.0093684923)","(3, 0.012135626)","(4, 0.0059629884)","(5, 0.0038998344)","(6, 0.0059344959)","(7, 0.0086928727)","(8, 0.052863665)","(9, 0.0010169131)","(10, 0.0067515913)","(11, 0.0047121225)","(12, 0.01081147)","(13, 0.015630011)","(14, 0.0038676839)","(15, 0.022165805)","(16, 0.018221626)","(17, 0.0081756758)","(18, 0.040666826)","(19, 0.0065962421)","(20, 0.018443041)","(21, 0.032514177)","(22, 0.015695173)","(23, 0.026835697)","(24, 0.0056553367)","(25, 0.015252738)","(26, 0.013122472)","(27, 0.00389553)","(28, 0.012504404)","(29, 0.053490117)","(30, 0.022705581)","(31, 0.0064109773)","(32, 0.018087452)","(33, 0.027392436)","(34, 0.0030832416)","(35, 0.0016742933)","(36, 0.009603506)","(37, 0.0023863709)","(38, 0.0024818552)","(39, 0.013907876)","(40, 0.0096914098)","(41, 0.01221356)"
30,"(0, 0.0042975796)","(1, 0.0022072301)","(2, 0.0024132915)","(3, 0.0016614236)","(4, 0.0017592686)","(5, 0.0012071405)","(6, 0.0038268873)","(7, 0.0011129702)","(8, 0.002026825)","(9, 0.0026049949)","(10, 0.0018647001)","(11, 0.0021858974)","(12, 0.0019142083)","(13, 0.003048108)","(14, 0.0096780229)","(15, 0.014443303)","(16, 0.0058311741)","(17, 0.0039626062)","(18, 0.0052685831)","(19, 0.0048198937)","(20, 0.0038180719)","(21, 0.005269303)","(22, 0.083102599)","(23, 0.021139245)","(24, 0.0036847929)","(25, 0.0022180367)","(26, 0.0052186083)","(27, 0.0024353345)","(28, 0.0035225162)","(29, 0.0060970453)","(30, 0.013906544)","(31, 0.0042141248)","(32, 0.0031555756)","(33, 0.0094902674)","(34, 0.004944053)","(35, 0.37978286)","(36, 0.34984273)","(37, 0.25115374)","(38, 0.3855536)","(39, 0.0012547461)","(40, 0.0030356627)","(41, 0.012014083)"
13,"(0, 0.012545976)","(1, 0.0038483227)","(2, 0.0058692773)","(3, 0.013962731)","(4, 0.0064121676)","(5, 0.0019783918)","(6, 0.0052474313)","(7, 0.0080100428)","(8, 0.0043764333)","(9, 0.0015121349)","(10, 0.004239786)","(11, 0.0050389403)","(12, 0.0070240437)","(13, 0.0025377953)","(14, 0.0061297286)","(15, 0.018062696)","(16, 0.019377332)","(17, 0.006653361)","(18, 0.010136501)","(19, 0.0063159415)","(20, 0.010398984)","(21, 0.015179416)","(22, 0.014104671)","(23, 0.028137643)","(24, 0.0076256036)","(25, 0.0093450043)","(26, 0.0096569452)","(27, 0.0057155341)","(28, 0.011109071)","(29, 0.02194342)","(30, 0.0072664088)","(31, 0.005829093)","(32, 0.010247255)","(33, 0.021031883)","(34, 0.002440765)","(35, 0.0020758295)","(36, 0.002363062)","(37, 0.011809402)","(38, 0.0028101504)","(39, 0.0049789245)","(40, 0.0058607562)","(41, 0.011381444)"
16,"(0, 0.0081861801)","(1, 0.0025780385)","(2, 0.0054763625)","(3, 0.016000574)","(4, 0.0048669642)","(5, 0.021056015)","(6, 0.0047947071)","(7, 0.0029242421)","(8, 0.0083283484)","(9, 0.029630303)","(10, 0.0059317239)","(11, 0.0037630992)","(12, 0.0068348628)","(13, 0.0027600671)","(14, 0.0048020482)","(15, 0.015279854)","(16, 0.019295938)","(17, 0.0087601673)","(18, 0.017104216)","(19, 0.035445139)","(20, 0.011289792)","(21, 0.011986103)","(22, 0.0093747042)","(23, 0.013158193)","(24, 0.011421202)","(25, 0.030035671)","(26, 0.010980864)","(27, 0.0032634912)","(28, 0.009265474)","(29, 0.012824651)","(30, 0.0076343464)","(31, 0.0055309646)","(32, 0.0089075947)","(33, 0.013526085)","(34, 0.0031834967)","(35, 0.0043336805)","(36, 0.0023512254)","(37, 0.0022013821)","(38, 0.0068339538)","(39, 0.0055025984)","(40, 0.0069268635)","(41, 0.011336721)"
58,"(0, 0.0084539708)","(1, 0.0068855854)","(2, 0.005932447)","(3, 0.007729291)","(4, 0.0047907764)","(5, 0.0032894544)","(6, 0.0051346924)","(7, 0.0041084723)","(8, 0.0064680018)","(9, 0.1104971)","(10, 0.0064778086)","(11, 0.0063171219)","(12, 0.013228902)","(13, 0.0033818113)","(14, 0.0072791246)","(15, 0.019774979)","(16, 0.039280094)","(17, 0.014523068)","(18, 0.016422758)","(19, 0.0077147353)","(20, 0.014172751)","(21, 0.018762119)","(22, 0.013777548)","(23, 0.016630732)","(24, 0.0052918252)","(25, 0.0058290414)","(26, 0.012016531)","(27, 0.0045946985)","(28, 0.013590578)","(29, 0.020662012)","(30, 0.029466365)","(31, 0.020500083)","(32, 0.014759615)","(33, 0.0178732)","(34, 0.0029886067)","(35, 0.004330921)","(36, 0.0023619803)","(37, 0.001522799)","(38, 0.0044120769)","(39, 0.0051389239)","(40, 0.010411754)","(41, 0.010725465)"
59,"(0, 0.0062485887)","(1, 0.0041309958)","(2, 0.0038907216)","(3, 0.0092737228)","(4, 0.0049614897)","(5, 0.0012419953)","(6, 0.006725071)","(7, 0.0075031789)","(8, 0.0037865362)","(9, 0.0093568936)","(10, 0.0045213848)","(11, 0.0045239381)","(12, 0.0062671192)","(13, 0.0029373355)","(14, 0.0066980058)","(15, 0.0094744824)","(16, 0.037466977)","(17, 0.013022006)","(18, 0.0068617775)","(19, 0.0070817582)","(20, 0.010287318)","(21, 0.016943799)","(22, 0.11038712)","(23, 0.010561997)","(24, 0.0113909)","(25, 0.0087349704)","(26, 0.0083221914)","(27, 0.0051775593)","(28, 0.01947546)","(29, 0.013950654)","(30, 0.0059437072)","(31, 0.0038449033)","(32, 0.0059588514)","(33, 0.016118664)","(34, 0.0025228038)","(35, 0.0019729943)","(36, 0.0024828224)","(37, 0.0034066024)","(38, 0.0029385341)","(39, 0.004750601)","(40, 0.015249828)","(41, 0.010147884)"
21,"(0, 0.0021825442)","(1, 0.0015991658)","(2, 0.019621762)","(3, 0.010712037)","(4, 0.0028118)","(5, 0.0028737092)","(6, 0.0042679654)","(7, 0.0051927585)","(8, 0.01314199)","(9, 0.0010385904)","(10, 0.010894229)","(11, 0.0028487814)","(12, 0.010668823)","(13, 0.0019569937)","(14, 0.0022699612)","(15, 0.0085717775)","(16, 0.0069563547)","(17, 0.014409387)","(18, 0.005115767)","(19, 0.0058007454)","(20, 0.010068392)","(21, 0.030447029)","(22, 0.0061106002)","(23, 0.06533654)","(24, 0.002812861)","(25, 0.0043300986)","(26, 0.0070028696)","(27, 0.0060302238)","(28, 0.015059226)","(29, 0.0031657331)","(30, 0.042914927)","(31, 0.015164497)","(32, 0.0061524105)","(33, 0.02661575)","(34, 0.0028223493)","(35, 0.0011735663)","(36, 0.0045227678)","(37, 0.0010351533)","(38, 0.0019991272)","(39, 0.0032431923)","(40, 0.0028075161)","(41, 0.0095061166)"
35,"(0, 0.01509882)","(1, 0.0047916407)","(2, 0.0078836381)","(3, 0.0070028678)","(4, 0.0041687726)","(5, 0.0066434238)","(6, 0.0075352285)","(7, 0.0027229711)","(8, 0.0063800504)","(9, 0.0037223019)","(10, 0.0053525772)","(11, 0.0066419402)","(12, 0.0095537761)","(13, 0.0042009503)","(14, 0.0050803125)","(15, 0.038277443)","(16, 0.013672687)","(17, 0.011782256)","(18, 0.015094201)","(19, 0.0070306975)","(20, 0.0071586068)","(21, 0.013537943)","(22, 0.072447032)","(23, 0.013515672)","(24, 0.0051938463)","(25, 0.0045820354)","(26, 0.0055044391)","(27, 0.0035430824)","(28, 0.0076952712)","(29, 0.013176019)","(30, 0.022208542)","(31, 0.0099533089)","(32, 0.01331016)","(33, 0.033949416)","(34, 0.0051605017)","(35, 0.6441313)","(36, 0.5844698)","(37, 0.42495888)","(38, 0.63364846)","(39, 0.0046385983)","(40, 0.010452325)","(41, 0.0093701072)"
23,"(0, 0.0077987127)","(1, 0.0024721264)","(2, 0.0023747215)","(3, 0.0042126318)","(4, 0.0028337454)","(5, 0.0021109385)","(6, 0.0049765916)","(7, 0.0054388926)","(8, 0.0035776056)","(9, 0.00071508379)","(10, 0.0044022249)","(11, 0.077960141)","(12, 0.0032112775)","(13, 0.0021748671)","(14, 0.0045852037)","(15, 0.0092702303)","(16, 0.0083052954)","(17, 0.0086153308)","(18, 0.023627661)","(19, 0.0038063454)","(20, 0.0059951292)","(21, 0.012344845)","(22, 0.0075204149)","(23, 0.0056663719)","(24, 0.0021798396)","(25, 0.004562296)","(26, 0.0047695246)","(27, 0.0018351645)","(28, 0.0045836214)","(29, 0.013247184)","(30, 0.005876394)","(31, 0.0028249666)","(32, 0.0064521166)","(33, 0.0081592314)","(34, 0.010550318)","(35, 0.37072515)","(36, 0.34022075)","(37, 0.24797213)","(38, 0.37875736)","(39, 0.0024542629)","(40, 0.0041471645)","(41, 0.0091560483)"
1,"(0, 0.0090733971)","(1, 0.36354414)","(2, 0.0049700793)","(3, 0.036732897)","(4, 0.0070540444)","(5, 0.0010208419)","(6, 0.0056814793)","(7, 0.0053138109)","(8, 0.0049348287)","(9, 0.0033584461)","(10, 0.017296769)","(11, 0.39773485)","(12, 0.010210414)","(13, 0.0050479514)","(14, 0.0063919295)","(15, 0.024436733)","(16, 0.018513417)","(17, 0.019494914)","(18, 0.10836131)","(19, 0.010657074)","(20, 0.012185546)","(21, 0.023016915)","(22, 0.013795063)","(23, 0.012930863)","(24, 0.0083864629)","(25, 0.0088721244)","(26, 0.0082792323)","(27, 0.0032993543)","(28, 0.016678911)","(29, 0.0099654719)","(30, 0.016122963)","(31, 0.010831774)","(32, 0.16247173)","(33, 0.021202475)","(34, 0.14019942)","(35, 0.0018374587)","(36, 0.0053678965)","(37, 0.0034302673)","(38, 0.0057795187)","(39, 0.0064369245)","(40, 0.14813589)","(41, 0.00902755)"
32,"(0, 0.0071256575)","(1, 0.0016590813)","(2, 0.0060477313)","(3, 0.0012414695)","(4, 0.0016880222)","(5, 0.0035642697)","(6, 0.0021614635)","(7, 0.00082620868)","(8, 0.017587248)","(9, 0.00050125178)","(10, 0.0010259496)","(11, 0.0017377355)","(12, 0.0021773048)","(13, 0.0013080052)","(14, 0.0013757898)","(15, 0.0089561213)","(16, 0.0023303092)","(17, 0.0029864819)","(18, 0.0066475128)","(19, 0.010351493)","(20, 0.0033255573)","(21, 0.14051645)","(22, 0.0032181628)","(23, 0.022852577)","(24, 0.033540208)","(25, 0.0013073243)","(26, 0.0074374089)","(27, 0.00061751227)","(28, 0.0019069334)","(29, 0.00291235)","(30, 0.011078198)","(31, 0.0074636759)","(32, 0.0030052741)","(33, 0.0037119486)","(34, 0.0012994774)","(35, 0.29717463)","(36, 0.27508083)","(37, 0.21026832)","(38, 0.36422712)","(39, 0.0011060695)","(40, 0.002002575)","(41, 0.0089783603)"
11,"(0, 0.0082651256)","(1, 0.0029540223)","(2, 0.0030075295)","(3, 0.0077777905)","(4, 0.0027047321)","(5, 0.011619981)","(6, 0.0058348821)","(7, 0.0035350607)","(8, 0.0046950611)","(9, 0.0013210955)","(10, 0.031245735)","(11, 0.008582253)","(12, 0.0085305246)","(13, 0.0055153361)","(14, 0.010257696)","(15, 0.014764948)","(16, 0.040264048)","(17, 0.010050832)","(18, 0.016179869)","(19, 0.011787523)","(20, 0.030277733)","(21, 0.022265002)","(22, 0.0091855628)","(23, 0.013486893)","(24, 0.0081546828)","(25, 0.0099278521)","(26, 0.0068204184)","(27, 0.0028730028)","(28, 0.008460518)","(29, 0.019463863)","(30, 0.010879917)","(31, 0.0058313617)","(32, 0.01100547)","(33, 0.011622392)","(34, 0.0025530718)","(35, 0.0011040196)","(36, 0.0021343266)","(37, 0.00078526244)","(38, 0.0013153511)","(39, 0.005461195)","(40, 0.0043514585)","(41, 0.0075116255)"
42,"(0, 0.0067398408)","(1, 0.0017639203)","(2, 0.0071015907)","(3, 0.0048252046)","(4, 0.0042484491)","(5, 0.004058904)","(6, 0.0045111198)","(7, 0.0019847834)","(8, 0.012089198)","(9, 0.0092524849)","(10, 0.0054679858)","(11, 0.0038255588)","(12, 0.0060746227)","(13, 0.0019618664)","(14, 0.0027590147)","(15, 0.0058747903)","(16, 0.0096596088)","(17, 0.0044881469)","(18, 0.058801364)","(19, 0.0046081217)","(20, 0.0076115066)","(21, 0.020706153)","(22, 0.0064594606)","(23, 0.22053932)","(24, 0.0024303196)","(25, 0.0065450212)","(26, 0.011088952)","(27, 0.0017672561)","(28, 0.0076118391)","(29, 0.0080317333)","(30, 0.010687899)","(31, 0.0036959797)","(32, 0.028934577)","(33, 0.01071149)","(34, 0.0031283593)","(35, 0.00092539511)","(36, 0.002731659)","(37, 0.0020394998)","(38, 0.0028903019)","(39, 0.0036615785)","(40, 0.0043292763)","(41, 0.0071712984)"
3,"(0, 0.0017515516)","(1, 0.00085267483)","(2, 0.00082104263)","(3, 0.0021919413)","(4, 0.0022324326)","(5, 0.00038229249)","(6, 0.0038034548)","(7, 0.0015839369)","(8, 0.0015513803)","(9, 0.029167397)","(10, 0.0029609387)","(11, 0.017026406)","(12, 0.0032520974)","(13, 0.0021478373)","(14, 0.012892919)","(15, 0.0069089523)","(16, 0.0043930309)","(17, 0.0038356725)","(18, 0.025665974)","(19, 0.0011206162)","(20, 0.0047646579)","(21, 0.0065666833)","(22, 0.0055897287)","(23, 0.0062126303)","(24, 0.0010911496)","(25, 0.0024885726)","(26, 0.0076253377)","(27, 0.0014280066)","(28, 0.018996553)","(29, 0.0057325186)","(30, 0.0058052484)","(31, 0.0022815887)","(32, 0.0061069061)","(33, 0.0076083401)","(34, 0.0010643629)","(35, 0.52530092)","(36, 0.47685999)","(37, 0.35289267)","(38, 0.5363366)","(39, 0.0033456017)","(40, 0.0047370465)","(41, 0.0070543848)"
0,"(0, 0.016560761)","(1, 0.2260972)","(2, 0.0038483446)","(3, 0.0072871638)","(4, 0.011190538)","(5, 0.0010325921)","(6, 0.0055869203)","(7, 0.0048938966)","(8, 0.0020061424)","(9, 0.00099197705)","(10, 0.0031379191)","(11, 0.25335926)","(12, 0.0054646144)","(13, 0.0025952673)","(14, 0.0033429852)","(15, 0.027515069)","(16, 0.0051242649)","(17, 0.010135173)","(18, 0.0087857191)","(19, 0.0041026236)","(20, 0.0062487498)","(21, 0.015436029)","(22, 0.0064146779)","(23, 0.0097512836)","(24, 0.0035028688)","(25, 0.0049618119)","(26, 0.01968793)","(27, 0.0012676497)","(28, 0.0088409055)","(29, 0.0048830057)","(30, 0.020102486)","(31, 0.0057264334)","(32, 0.11083125)","(33, 0.019523086)","(34, 0.090363406)","(35, 0.0016687562)","(36, 0.001804132)","(37, 0.004429704)","(38, 0.0050516096)","(39, 0.0042636758)","(40, 0.09894523)","(41, 0.0064980788)"
46,"(0, 0.0048591685)","(1, 0.0021439104)","(2, 0.001410283)","(3, 0.0085283983)","(4, 0.0018598866)","(5, 0.0029709332)","(6, 0.0067436444)","(7, 0.05284334)","(8, 0.0072409995)","(9, 0.00025377338)","(10, 0.0019133952)","(11, 0.012672551)","(12, 0.002638408)","(13, 0.00063957536)","(14, 0.0015178004)","(15, 0.0071379277)","(16, 0.0093538379)","(17, 0.011861892)","(18, 0.017460583)","(19, 0.0006460108)","(20, 0.010906431)","(21, 0.0092502236)","(22, 0.028378962)","(23, 0.0076329121)","(24, 0.0037583471)","(25, 0.0015634708)","(26, 0.0069833091)","(27, 0.0015790736)","(28, 0.032011878)","(29, 0.0078032836)","(30, 0.0046277335)","(31, 0.002562542)","(32, 0.0053430102)","(33, 0.012795673)","(34, 0.00094973168)","(35, 0.63246125)","(36, 0.57649541)","(37, 0.43542051)","(38, 0.65049416)","(39, 0.0041855578)","(40, 0.0048120371)","(41, 0.0063116141)"
57,"(0, 0.0030655025)","(1, 0.0057627945)","(2, 0.0030195629)","(3, 0.0041512363)","(4, 0.002635655)","(5, 0.00080728519)","(6, 0.0032293617)","(7, 0.0020815118)","(8, 0.0040371185)","(9, 0.0015780691)","(10, 0.050334286)","(11, 0.0069541098)","(12, 0.004823355)","(13, 0.0016526781)","(14, 0.0027163648)","(15, 0.0074737542)","(16, 0.0094132414)","(17, 0.0061950674)","(18, 0.005396938)","(19, 0.0027751629)","(20, 0.15059902)","(21, 0.0081819352)","(22, 0.016938573)","(23, 0.0088841161)","(24, 0.0088086929)","(25, 0.0037200982)","(26, 0.003436693)","(27, 0.16672362)","(28, 0.0052954825)","(29, 0.0080374554)","(30, 0.0079637151)","(31, 0.0034275698)","(32, 0.018071435)","(33, 0.010391476)","(34, 0.0017868564)","(35, 0.0010465262)","(36, 0.00093212177)","(37, 0.0054031913)","(38, 0.0018961696)","(39, 0.0055117249)","(40, 0.0051825969)","(41, 0.0061273766)"
